event_id,merchant_id,event_type,event_date,feature_name,session_duration_sec,platform
EVT002258,M0186,support_ticket,2025-09-02 00:00:00,,,iOS
EVT002259,M0083,support_ticket,2025-09-16 00:00:00,,,Web
EVT002260,M0191,dashboard_viewed,2025-08-18 00:00:00,,59,iOS
EVT002261,M0118,payout_requested,2025-01-11 00:00:00,,,Android
EVT002262,M0030,plan_upgraded,2025-05-23 00:00:00,,,Android
EVT002263,M0068,feature_used,2023-12-25 00:00:00,Inventory,,iOS
EVT002264,M0163,app_login,2025-04-13 00:00:00,,229,iOS
EVT002265,M0056,support_ticket,2024-06-27 00:00:00,,,Android
EVT002266,M0179,feature_used,2025-02-05 00:00:00,Online Store,,Android
EVT002267,M0056,app_login,2024-06-30 00:00:00,,1421,Web
EVT002268,M0004,app_login,2025-03-15 00:00:00,,63,Android
EVT002269,M0079,feature_used,2024-07-21 00:00:00,,,Android
EVT002270,M0167,payout_requested,2025-02-27 00:00:00,,,Android
EVT002271,M0091,app_login,2025-12-05 00:00:00,,1101,Android
EVT002272,M0030,payout_requested,2024-10-14 00:00:00,,,Android
EVT002273,M0096,first_transaction,2025-01-25 00:00:00,,,Web
EVT002274,M0112,app_login,2025-05-29 00:00:00,,1380,Web
EVT002275,M0175,app_login,2024-07-30 00:00:00,,1467,Web
EVT002276,M0026,payout_requested,2024-12-18 00:00:00,,,iOS
EVT002277,M0167,terminal_activated,2025-02-25 00:00:00,,,iOS
EVT002278,M0128,support_ticket,2023-09-21 00:00:00,,,Web
EVT002279,M0114,feature_used,2025-12-18 00:00:00,Invoicing,,Web
EVT002280,M0075,dashboard_viewed,2024-06-30 00:00:00,,486,Android
EVT002281,M0142,app_login,2024-10-08 00:00:00,,1783,Android
EVT002282,M0032,app_login,2025-09-14 00:00:00,,875,Web
EVT002283,M0181,plan_upgraded,2024-08-26 00:00:00,,,iOS
EVT002284,M0096,plan_upgraded,2026-01-13 00:00:00,,,Android
EVT002285,M0069,dashboard_viewed,2024-10-12 00:00:00,,659,Android
EVT002286,M0173,app_login,2024-07-04 00:00:00,,96,iOS
EVT002287,M0007,first_transaction,2025-09-23 00:00:00,,,Web
EVT002288,M0190,feature_used,2025-09-05 00:00:00,Analytics,,Web
EVT002289,M0111,app_login,2024-12-27 00:00:00,,424,Web
EVT002290,M0165,app_login,2023-07-07 00:00:00,,1671,Web
EVT002291,M0110,first_transaction,2025-07-09 00:00:00,,,Web
EVT002292,M0045,app_login,2024-10-22 00:00:00,,1089,iOS
EVT002293,M0112,app_login,2025-01-11 00:00:00,,1670,iOS
EVT002294,M0130,first_transaction,2026-01-10 00:00:00,,,Android
EVT002295,M0196,feature_used,2024-12-10 00:00:00,Online Store,,iOS
EVT002296,M0083,app_login,2023-08-30 00:00:00,,82,Android
EVT002297,M0003,feature_used,2025-04-09 00:00:00,Analytics,,iOS
EVT002298,M0159,support_ticket,2023-05-17 00:00:00,,,Web
EVT002299,M0098,terminal_activated,2024-09-20 00:00:00,,,Android
EVT002300,M0163,feature_used,2024-08-30 00:00:00,Analytics,,iOS
EVT002301,M0168,dashboard_viewed,2024-08-18 00:00:00,,426,Web
EVT002302,M0063,support_ticket,2025-03-02 00:00:00,,,Android
EVT002303,M0169,terminal_activated,2024-12-05 00:00:00,,,iOS
EVT002304,M0161,terminal_activated,2026-03-09 00:00:00,,,Web
EVT002305,M0027,first_transaction,2025-07-03 00:00:00,,,iOS
EVT002306,M0028,first_transaction,2024-09-08 00:00:00,,,iOS
EVT002307,M0024,terminal_activated,2025-05-10 00:00:00,,,iOS
EVT002308,M0101,first_transaction,2025-05-26 00:00:00,,,iOS
EVT002309,M0106,terminal_activated,2023-10-08 00:00:00,,,iOS
EVT002310,M0176,app_login,2025-11-05 00:00:00,,672,Web
EVT002311,M0116,dashboard_viewed,2024-10-10 00:00:00,,641,iOS
EVT002312,M0046,support_ticket,2024-11-23 00:00:00,,,Web
EVT002313,M0009,first_transaction,2025-06-13 00:00:00,,,Android
EVT002314,M0124,payout_requested,2025-05-07 00:00:00,,,Web
EVT002315,M0002,first_transaction,2026-01-09 00:00:00,,,Android
EVT002316,M0032,first_transaction,2023-04-08 00:00:00,,,Web
EVT002317,M0006,feature_used,2025-06-14 00:00:00,Analytics,,iOS
EVT002318,M0094,first_transaction,2024-05-04 00:00:00,,,iOS
EVT002319,M0084,first_transaction,2024-06-15 00:00:00,,,Web
EVT002320,M0178,payout_requested,2025-02-01 00:00:00,,,Android
EVT002321,M0124,first_transaction,2023-12-04 00:00:00,,,Android
EVT002322,M0182,feature_used,2025-05-05 00:00:00,Inventory,,Web
EVT002323,M0127,app_login,2024-07-04 00:00:00,,425,Android
EVT002324,M0045,first_transaction,2024-09-14 00:00:00,,,Android
EVT002325,M0027,feature_used,2025-12-24 00:00:00,Online Store,,Android
EVT002326,M0043,plan_upgraded,2025-09-02 00:00:00,,,Android
EVT002327,M0111,dashboard_viewed,2025-01-29 00:00:00,,1251,Web
EVT002328,M0070,dashboard_viewed,2024-04-12 00:00:00,,1273,Android
EVT002329,M0110,first_transaction,2025-04-23 00:00:00,,,Android
EVT002330,M0162,dashboard_viewed,2025-06-17 00:00:00,,372,iOS
EVT002331,M0131,app_login,2024-12-26 00:00:00,,631,Web
EVT002332,M0166,payout_requested,2024-11-19 00:00:00,,,Android
EVT002333,M0102,terminal_activated,2024-10-09 00:00:00,,,Android
EVT002334,M0110,plan_upgraded,2025-05-03 00:00:00,,,iOS
EVT002335,M0019,app_login,2025-07-25 00:00:00,,791,iOS
EVT002336,M0200,app_login,2023-02-26 00:00:00,,682,Web
EVT002337,M0003,support_ticket,2024-03-16 00:00:00,,,Android
EVT002338,M0146,plan_upgraded,2025-01-02 00:00:00,,,Web
EVT002339,M0017,app_login,2025-04-02 00:00:00,,464,Web
EVT002340,M0056,first_transaction,2024-09-27 00:00:00,,,Web
EVT002341,M0156,payout_requested,2026-02-10 00:00:00,,,iOS
EVT002342,M0147,dashboard_viewed,2025-11-23 00:00:00,,1427,Android
EVT002343,M0082,dashboard_viewed,2024-04-24 00:00:00,,433,iOS
EVT002344,M0127,feature_used,2024-02-27 00:00:00,Inventory,,iOS
EVT002345,M0032,feature_used,2024-12-07 00:00:00,Online Store,,Android
EVT002346,M0061,feature_used,2025-05-12 00:00:00,Invoicing,,Web
EVT002347,M0148,payout_requested,2025-01-24 00:00:00,,,Android
EVT002348,M0034,dashboard_viewed,2025-01-27 00:00:00,,105,Web
EVT002349,M0136,terminal_activated,2025-10-04 00:00:00,,,iOS
EVT002350,M0018,feature_used,2025-10-21 00:00:00,,,Android
EVT002351,M0071,app_login,2024-03-10 00:00:00,,849,iOS
EVT002352,M0143,plan_upgraded,2025-02-12 00:00:00,,,Web
EVT002353,M0013,app_login,2025-04-27 00:00:00,,960,Android
EVT002354,M0165,payout_requested,2023-11-27 00:00:00,,,Android
EVT002355,M0159,first_transaction,2023-10-13 00:00:00,,,iOS
EVT002356,M0003,first_transaction,2024-07-06 00:00:00,,,Web
EVT002357,M0186,app_login,2024-06-02 00:00:00,,210,iOS
EVT002358,M0186,dashboard_viewed,2024-12-22 00:00:00,,1701,Web
EVT002359,M0002,payout_requested,2025-01-21 00:00:00,,,Android
EVT002360,M0012,first_transaction,2025-04-25 00:00:00,,,iOS
EVT002361,M0068,app_login,2025-09-09 00:00:00,,1651,Android
EVT002362,M0070,support_ticket,2024-05-13 00:00:00,,,Web
EVT002363,M0118,first_transaction,2024-07-10 00:00:00,,,iOS
EVT002364,M0193,feature_used,2025-06-04 00:00:00,,,Android
EVT002365,M0172,first_transaction,2024-12-21 00:00:00,,,iOS
EVT002366,M0148,feature_used,2025-02-22 00:00:00,Team Management,,Android
EVT002367,M0198,support_ticket,2025-05-13 00:00:00,,,iOS
EVT002368,M0068,plan_upgraded,2025-12-19 00:00:00,,,iOS
EVT002369,M0091,feature_used,2025-05-31 00:00:00,,,Web
EVT002370,M0189,dashboard_viewed,2024-05-30 00:00:00,,183,Android
EVT002371,M0016,app_login,2025-05-17 00:00:00,,472,Android
EVT002372,M0099,first_transaction,2024-03-24 00:00:00,,,Android
EVT002373,M0054,dashboard_viewed,2026-03-11 00:00:00,,1788,Android
EVT002374,M0195,payout_requested,2025-07-13 00:00:00,,,Android
EVT002375,M0168,first_transaction,2025-03-18 00:00:00,,,iOS
EVT002376,M0034,app_login,2024-12-18 00:00:00,,819,Android
EVT002377,M0159,feature_used,2025-05-04 00:00:00,Inventory,,iOS
EVT002378,M0018,app_login,2025-02-06 00:00:00,,1435,Android
EVT002379,M0148,feature_used,2024-03-08 00:00:00,Inventory,,iOS
EVT002380,M0191,first_transaction,2024-10-14 00:00:00,,,Android
EVT002381,M0048,app_login,2025-05-30 00:00:00,,1385,Web
EVT002382,M0116,app_login,2024-08-08 00:00:00,,1157,iOS
EVT002383,M0091,app_login,2025-02-26 00:00:00,,842,Web
EVT002384,M0111,feature_used,2024-01-16 00:00:00,Inventory,,Android
EVT002385,M0095,terminal_activated,2025-03-19 00:00:00,,,Web
EVT002386,M0109,first_transaction,2025-01-11 00:00:00,,,Android
EVT002387,M0046,feature_used,2024-08-11 00:00:00,Online Store,,Android
EVT002388,M0133,app_login,2025-05-08 00:00:00,,132,Web
EVT002389,M0064,payout_requested,2025-03-28 00:00:00,,,iOS
EVT002390,M0014,dashboard_viewed,2025-08-19 00:00:00,,575,iOS
EVT002391,M0017,feature_used,2024-05-03 00:00:00,Analytics,,Web
EVT002392,M0180,support_ticket,2025-09-02 00:00:00,,,Android
EVT002393,M0026,app_login,2025-06-04 00:00:00,,1044,iOS
EVT002394,M0044,plan_upgraded,2024-07-26 00:00:00,,,Web
EVT002395,M0074,support_ticket,2025-03-30 00:00:00,,,Web
EVT002396,M0001,terminal_activated,2025-11-06 00:00:00,,,Web
EVT002397,M0160,feature_used,2023-11-25 00:00:00,,,iOS
EVT002398,M0044,app_login,2023-10-16 00:00:00,,371,iOS
EVT002399,M0086,dashboard_viewed,2024-01-31 00:00:00,,56,Web
EVT002400,M0122,app_login,2024-11-07 00:00:00,,393,Android
EVT002401,M0020,first_transaction,2025-11-29 00:00:00,,,iOS
EVT002402,M0153,app_login,2025-02-08 00:00:00,,1224,iOS
EVT002403,M0126,dashboard_viewed,2025-11-29 00:00:00,,254,iOS
EVT002404,M0005,feature_used,2024-04-24 00:00:00,Analytics,,Web
EVT002405,M0129,first_transaction,2024-12-20 00:00:00,,,iOS
EVT002406,M0026,app_login,2025-08-12 00:00:00,,956,Android
EVT002407,M0189,app_login,2025-09-21 00:00:00,,557,Web
EVT002408,M0125,app_login,2025-09-19 00:00:00,,57,Android
EVT002409,M0078,support_ticket,2025-08-07 00:00:00,,,Web
EVT002410,M0153,feature_used,2024-07-14 00:00:00,,,Web
EVT002411,M0187,feature_used,2024-08-29 00:00:00,Inventory,,iOS
EVT002412,M0169,payout_requested,2025-09-12 00:00:00,,,Android
EVT002413,M0008,app_login,2025-12-29 00:00:00,,912,Android
EVT002414,M0053,support_ticket,2023-11-08 00:00:00,,,Android
EVT002415,M0164,first_transaction,2024-11-13 00:00:00,,,Web
EVT002416,M0174,feature_used,2025-08-28 00:00:00,Online Store,,iOS
EVT002417,M0068,dashboard_viewed,2024-12-13 00:00:00,,708,Android
EVT002418,M0151,app_login,2025-05-15 00:00:00,,663,iOS
EVT002419,M0011,feature_used,2025-10-15 00:00:00,Team Management,,Web
EVT002420,M0032,app_login,2025-08-26 00:00:00,,1190,Android
EVT002421,M0074,first_transaction,2024-11-07 00:00:00,,,Android
EVT002422,M0176,first_transaction,2025-04-05 00:00:00,,,iOS
EVT002423,M0134,payout_requested,2026-01-07 00:00:00,,,Web
EVT002424,M0042,app_login,2024-12-28 00:00:00,,162,Android
EVT002425,M0004,feature_used,2024-12-30 00:00:00,Team Management,,Web
EVT002426,M0032,terminal_activated,2024-10-25 00:00:00,,,iOS
EVT002427,M0111,app_login,2023-11-23 00:00:00,,132,Android
EVT002428,M0036,app_login,2024-11-17 00:00:00,,1638,Web
EVT002429,M0171,payout_requested,2024-10-12 00:00:00,,,iOS
EVT002430,M0023,support_ticket,2024-01-10 00:00:00,,,Web
EVT002431,M0051,app_login,2023-09-17 00:00:00,,625,iOS
EVT002432,M0009,feature_used,2025-06-25 00:00:00,Analytics,,Web
EVT002433,M0164,app_login,2025-03-21 00:00:00,,230,Android
EVT002434,M0078,feature_used,2024-08-19 00:00:00,Online Store,,Android
EVT002435,M0174,dashboard_viewed,2026-01-07 00:00:00,,315,Web
EVT002436,M0197,first_transaction,2024-07-24 00:00:00,,,Android
EVT002437,M0142,first_transaction,2025-01-28 00:00:00,,,iOS
EVT002438,M0077,feature_used,2025-08-31 00:00:00,Inventory,,Web
EVT002439,M0047,app_login,2025-05-04 00:00:00,,226,iOS
EVT002440,M0135,app_login,2024-09-13 00:00:00,,1061,Web
EVT002441,M0183,app_login,2024-11-06 00:00:00,,905,Android
EVT002442,M0108,payout_requested,2024-08-27 00:00:00,,,iOS
EVT002443,M0144,terminal_activated,2026-01-22 00:00:00,,,Android
EVT002444,M0023,plan_upgraded,2024-12-02 00:00:00,,,iOS
EVT002445,M0149,feature_used,2024-01-21 00:00:00,Online Store,,Web
EVT002446,M0145,dashboard_viewed,2024-11-26 00:00:00,,1576,Android
EVT002447,M0033,app_login,2023-08-15 00:00:00,,977,Web
EVT002448,M0118,dashboard_viewed,2023-11-13 00:00:00,,142,Android
EVT002449,M0167,first_transaction,2025-08-31 00:00:00,,,iOS
EVT002450,M0075,feature_used,2025-11-03 00:00:00,Team Management,,iOS
EVT002451,M0032,support_ticket,2025-12-19 00:00:00,,,Web
EVT002452,M0184,terminal_activated,2023-11-21 00:00:00,,,Web
EVT002453,M0037,feature_used,2025-06-26 00:00:00,Analytics,,iOS
EVT002454,M0173,feature_used,2023-10-12 00:00:00,Team Management,,Web
EVT002455,M0080,support_ticket,2024-06-02 00:00:00,,,Android
EVT002456,M0160,support_ticket,2023-05-14 00:00:00,,,iOS
EVT002457,M0001,first_transaction,2023-09-15 00:00:00,,,Web
EVT002458,M0025,app_login,2024-12-08 00:00:00,,1000,iOS
EVT002459,M0130,app_login,2024-07-25 00:00:00,,279,Android
EVT002460,M0104,feature_used,2024-06-03 00:00:00,Analytics,,Web
EVT002461,M0067,dashboard_viewed,2025-03-29 00:00:00,,1789,Web
EVT002462,M0158,first_transaction,2024-09-06 00:00:00,,,Web
EVT002463,M0006,first_transaction,2025-08-12 00:00:00,,,Web
EVT002464,M0169,app_login,2026-02-17 00:00:00,,1548,Web
EVT002465,M0140,app_login,2025-06-01 00:00:00,,623,Android
EVT002466,M0171,first_transaction,2024-11-09 00:00:00,,,Android
EVT002467,M0095,support_ticket,2025-04-06 00:00:00,,,Android
EVT002468,M0179,plan_upgraded,2025-07-07 00:00:00,,,Android
EVT002469,M0109,first_transaction,2025-04-18 00:00:00,,,Android
EVT002470,M0031,feature_used,2024-03-16 00:00:00,Online Store,,Android
EVT002471,M0009,feature_used,2025-09-25 00:00:00,Invoicing,,Android
EVT002472,M0036,feature_used,2026-02-10 00:00:00,Inventory,,Android
EVT002473,M0003,payout_requested,2024-08-11 00:00:00,,,Web
EVT002474,M0129,app_login,2025-07-01 00:00:00,,829,Web
EVT002475,M0017,first_transaction,2023-12-28 00:00:00,,,Android
EVT002476,M0168,support_ticket,2024-09-30 00:00:00,,,Android
EVT002477,M0184,dashboard_viewed,2023-09-16 00:00:00,,600,Web
EVT002478,M0078,payout_requested,2024-05-03 00:00:00,,,Web
EVT002479,M0124,app_login,2024-12-27 00:00:00,,1270,Web
EVT002480,M0047,feature_used,2025-07-15 00:00:00,,,Web
EVT002481,M0067,first_transaction,2024-12-01 00:00:00,,,Web
EVT002482,M0149,app_login,2025-06-06 00:00:00,,1729,Android
EVT002483,M0018,terminal_activated,2025-01-31 00:00:00,,,iOS
EVT002484,M0025,support_ticket,2025-06-28 00:00:00,,,Web
EVT002485,M0122,app_login,2025-02-23 00:00:00,,1610,Web
EVT002486,M0061,first_transaction,2025-01-19 00:00:00,,,Web
EVT002487,M0099,plan_upgraded,2025-02-10 00:00:00,,,iOS
EVT002488,M0016,feature_used,2023-10-26 00:00:00,Invoicing,,Web
EVT002489,M0019,app_login,2025-07-28 00:00:00,,1272,Web
EVT002490,M0008,payout_requested,2024-12-10 00:00:00,,,iOS
EVT002491,M0179,app_login,2025-01-19 00:00:00,,1335,Web
EVT002492,M0143,first_transaction,2024-06-10 00:00:00,,,Android
EVT002493,M0113,support_ticket,2025-05-24 00:00:00,,,iOS
EVT002494,M0190,first_transaction,2025-04-11 00:00:00,,,iOS
EVT002495,M0150,terminal_activated,2025-08-08 00:00:00,,,iOS
EVT002496,M0053,terminal_activated,2023-09-14 00:00:00,,,iOS
EVT002497,M0093,plan_upgraded,2024-12-30 00:00:00,,,Web
EVT002498,M0019,app_login,2026-01-01 00:00:00,,1046,iOS
EVT002499,M0054,feature_used,2026-01-29 00:00:00,Online Store,,Android
EVT002500,M0092,feature_used,2025-03-14 00:00:00,Analytics,,iOS
EVT002501,M0113,app_login,2025-10-26 00:00:00,,175,Web
EVT002502,M0021,first_transaction,2025-08-11 00:00:00,,,Android
EVT002503,M0026,first_transaction,2025-04-27 00:00:00,,,iOS
EVT002504,M0154,feature_used,2023-05-18 00:00:00,Analytics,,Android
EVT002505,M0065,app_login,2024-07-18 00:00:00,,169,iOS
EVT002506,M0074,terminal_activated,2025-08-24 00:00:00,,,iOS
EVT002507,M0133,payout_requested,2024-11-04 00:00:00,,,Android
EVT002508,M0103,feature_used,2025-04-17 00:00:00,,,iOS
EVT002509,M0150,feature_used,2024-06-19 00:00:00,,,iOS
EVT002510,M0009,app_login,2025-03-21 00:00:00,,440,Android
EVT002511,M0196,terminal_activated,2024-11-11 00:00:00,,,Web
EVT002512,M0188,app_login,2025-08-26 00:00:00,,1388,iOS
EVT002513,M0061,feature_used,2026-02-22 00:00:00,Online Store,,Web
EVT002514,M0196,dashboard_viewed,2025-01-23 00:00:00,,174,Android
EVT002515,M0154,support_ticket,2023-07-16 00:00:00,,,Web
EVT002516,M0123,payout_requested,2024-10-19 00:00:00,,,Web
EVT002517,M0011,first_transaction,2025-07-02 00:00:00,,,Web
EVT002518,M0058,support_ticket,2025-07-31 00:00:00,,,Android
EVT002519,M0078,plan_upgraded,2024-10-14 00:00:00,,,iOS
EVT002520,M0015,terminal_activated,2024-09-18 00:00:00,,,Web
EVT002521,M0156,dashboard_viewed,2026-02-21 00:00:00,,1430,Web
EVT002522,M0005,feature_used,2023-08-24 00:00:00,Inventory,,Android
EVT002523,M0179,first_transaction,2025-11-06 00:00:00,,,Android
EVT002524,M0141,first_transaction,2025-09-22 00:00:00,,,iOS
EVT002525,M0158,payout_requested,2025-04-21 00:00:00,,,Android
EVT002526,M0050,app_login,2024-05-12 00:00:00,,517,iOS
EVT002527,M0024,feature_used,2024-12-23 00:00:00,Inventory,,Web
EVT002528,M0193,dashboard_viewed,2026-02-11 00:00:00,,1193,iOS
EVT002529,M0004,dashboard_viewed,2025-01-15 00:00:00,,1694,iOS
EVT002530,M0020,terminal_activated,2025-06-17 00:00:00,,,iOS
EVT002531,M0073,terminal_activated,2025-03-21 00:00:00,,,Web
EVT002532,M0168,dashboard_viewed,2024-08-13 00:00:00,,295,Web
EVT002533,M0102,feature_used,2024-08-11 00:00:00,,,iOS
EVT002534,M0020,app_login,2025-08-10 00:00:00,,451,Android
EVT002535,M0181,support_ticket,2024-07-17 00:00:00,,,iOS
EVT002536,M0114,support_ticket,2026-02-26 00:00:00,,,Android
EVT002537,M0200,feature_used,2024-06-21 00:00:00,Online Store,,Android
EVT002538,M0082,support_ticket,2026-01-10 00:00:00,,,iOS
EVT002539,M0014,app_login,2025-05-27 00:00:00,,1474,Web
EVT002540,M0125,app_login,2025-01-01 00:00:00,,310,Web
EVT002541,M0060,app_login,2025-12-30 00:00:00,,461,iOS
EVT002542,M0096,support_ticket,2025-01-04 00:00:00,,,iOS
EVT002543,M0061,support_ticket,2025-11-01 00:00:00,,,iOS
EVT002544,M0006,feature_used,2023-05-31 00:00:00,Team Management,,Android
EVT002545,M0151,app_login,2025-02-06 00:00:00,,152,Android
EVT002546,M0157,app_login,2024-06-24 00:00:00,,1796,Android
EVT002547,M0099,app_login,2024-07-24 00:00:00,,451,Android
EVT002548,M0048,support_ticket,2025-06-28 00:00:00,,,iOS
EVT002549,M0170,app_login,2025-08-01 00:00:00,,1592,Android
EVT002550,M0007,dashboard_viewed,2025-08-15 00:00:00,,1726,Android
EVT002551,M0193,feature_used,2023-04-06 00:00:00,Team Management,,Web
EVT002552,M0160,app_login,2024-03-29 00:00:00,,1632,Web
EVT002553,M0189,plan_upgraded,2024-07-01 00:00:00,,,Web
EVT002554,M0100,payout_requested,2026-01-13 00:00:00,,,Web
EVT002555,M0074,dashboard_viewed,2025-08-03 00:00:00,,979,Android
EVT002556,M0147,support_ticket,2025-06-11 00:00:00,,,iOS
EVT002557,M0098,feature_used,2025-01-08 00:00:00,Analytics,,iOS
EVT002558,M0072,plan_upgraded,2024-08-17 00:00:00,,,iOS
EVT002559,M0064,plan_upgraded,2025-06-14 00:00:00,,,Android
EVT002560,M0147,app_login,2025-06-25 00:00:00,,770,Android
EVT002561,M0169,app_login,2024-09-24 00:00:00,,284,Android
EVT002562,M0146,support_ticket,2025-02-03 00:00:00,,,iOS
EVT002563,M0114,feature_used,2025-06-14 00:00:00,Invoicing,,Android
EVT002564,M0010,payout_requested,2025-03-11 00:00:00,,,Web
EVT002565,M0143,app_login,2023-11-24 00:00:00,,1216,iOS
EVT002566,M0071,dashboard_viewed,2024-10-06 00:00:00,,673,iOS
EVT002567,M0113,first_transaction,2025-07-15 00:00:00,,,Android
EVT002568,M0127,first_transaction,2025-02-25 00:00:00,,,iOS
EVT002569,M0038,dashboard_viewed,2025-05-29 00:00:00,,131,iOS
EVT002570,M0030,support_ticket,2024-01-07 00:00:00,,,Web
EVT002571,M0130,dashboard_viewed,2026-01-13 00:00:00,,679,iOS
EVT002572,M0142,support_ticket,2024-05-23 00:00:00,,,Web
EVT002573,M0067,payout_requested,2024-01-21 00:00:00,,,Web
EVT002574,M0091,feature_used,2024-11-09 00:00:00,Online Store,,iOS
EVT002575,M0090,first_transaction,2025-02-24 00:00:00,,,Android
EVT002576,M0029,feature_used,2025-02-16 00:00:00,Analytics,,Android
EVT002577,M0147,app_login,2025-11-17 00:00:00,,176,Web
EVT002578,M0110,dashboard_viewed,2024-02-19 00:00:00,,80,Android
EVT002579,M0156,plan_upgraded,2025-03-03 00:00:00,,,Android
EVT002580,M0167,app_login,2024-10-28 00:00:00,,1303,iOS
EVT002581,M0042,app_login,2024-12-30 00:00:00,,337,Web
EVT002582,M0007,first_transaction,2025-04-09 00:00:00,,,Android
EVT002583,M0131,support_ticket,2025-06-14 00:00:00,,,Web
EVT002584,M0149,support_ticket,2024-04-20 00:00:00,,,Android
EVT002585,M0150,terminal_activated,2025-10-06 00:00:00,,,iOS
EVT002586,M0098,plan_upgraded,2026-03-05 00:00:00,,,iOS
EVT002587,M0020,payout_requested,2025-02-27 00:00:00,,,Web
EVT002588,M0129,payout_requested,2025-08-24 00:00:00,,,Web
EVT002589,M0188,app_login,2025-08-14 00:00:00,,278,Web
EVT002590,M0014,feature_used,2025-07-24 00:00:00,Online Store,,Android
EVT002591,M0082,app_login,2024-11-05 00:00:00,,529,Android
EVT002592,M0063,plan_upgraded,2025-02-13 00:00:00,,,iOS
EVT002593,M0117,app_login,2023-10-31 00:00:00,,1449,iOS
EVT002594,M0114,support_ticket,2026-01-25 00:00:00,,,Android
EVT002595,M0093,terminal_activated,2024-12-22 00:00:00,,,Web
EVT002596,M0020,dashboard_viewed,2025-10-05 00:00:00,,1021,Web
EVT002597,M0059,app_login,2025-06-25 00:00:00,,500,Web
EVT002598,M0033,payout_requested,2024-04-15 00:00:00,,,Android
EVT002599,M0173,feature_used,2023-09-25 00:00:00,Online Store,,Android
EVT002600,M0074,app_login,2025-01-02 00:00:00,,196,Android
EVT002601,M0108,feature_used,2023-10-11 00:00:00,Online Store,,Android
EVT002602,M0162,dashboard_viewed,2024-10-02 00:00:00,,398,Android
EVT002603,M0004,first_transaction,2025-04-12 00:00:00,,,Android
EVT002604,M0196,feature_used,2025-03-27 00:00:00,,,iOS
EVT002605,M0033,dashboard_viewed,2024-10-23 00:00:00,,79,Web
EVT002606,M0043,payout_requested,2024-01-07 00:00:00,,,Web
EVT002607,M0136,dashboard_viewed,2026-02-13 00:00:00,,894,Android
EVT002608,M0033,app_login,2025-03-01 00:00:00,,524,Web
EVT002609,M0076,first_transaction,2025-04-17 00:00:00,,,Web
EVT002610,M0156,feature_used,2024-05-10 00:00:00,Invoicing,,Web
EVT002611,M0091,payout_requested,2025-11-17 00:00:00,,,Web
EVT002612,M0116,support_ticket,2025-06-29 00:00:00,,,Android
EVT002613,M0194,feature_used,2024-06-22 00:00:00,,,iOS
EVT002614,M0186,plan_upgraded,2025-05-15 00:00:00,,,iOS
EVT002615,M0039,dashboard_viewed,2025-03-04 00:00:00,,1244,Android
EVT002616,M0173,feature_used,2024-05-29 00:00:00,Team Management,,Android
EVT002617,M0046,feature_used,2024-10-10 00:00:00,Team Management,,iOS
EVT002618,M0060,app_login,2025-05-27 00:00:00,,128,Web
EVT002619,M0133,dashboard_viewed,2025-01-24 00:00:00,,1070,Android
EVT002620,M0074,app_login,2025-04-15 00:00:00,,1580,iOS
EVT002621,M0037,terminal_activated,2025-01-31 00:00:00,,,Android
EVT002622,M0133,app_login,2025-11-27 00:00:00,,1290,Android
EVT002623,M0026,app_login,2025-02-19 00:00:00,,272,Android
EVT002624,M0071,feature_used,2023-11-06 00:00:00,Analytics,,Android
EVT002625,M0067,payout_requested,2024-04-22 00:00:00,,,iOS
EVT002626,M0171,app_login,2023-06-24 00:00:00,,453,Web
EVT002627,M0131,plan_upgraded,2024-06-14 00:00:00,,,Web
EVT002628,M0011,payout_requested,2025-07-24 00:00:00,,,Web
EVT002629,M0050,terminal_activated,2024-04-09 00:00:00,,,Android
EVT002630,M0053,app_login,2025-12-19 00:00:00,,1199,Android
EVT002631,M0188,app_login,2024-10-07 00:00:00,,1731,Android
EVT002632,M0076,dashboard_viewed,2025-10-28 00:00:00,,1476,iOS
EVT002633,M0114,dashboard_viewed,2025-07-11 00:00:00,,568,iOS
EVT002634,M0036,payout_requested,2026-02-19 00:00:00,,,Web
EVT002635,M0030,payout_requested,2025-10-02 00:00:00,,,iOS
EVT002636,M0191,plan_upgraded,2024-12-13 00:00:00,,,Android
EVT002637,M0041,feature_used,2024-09-03 00:00:00,Inventory,,Web
EVT002638,M0189,feature_used,2024-05-26 00:00:00,,,Web
EVT002639,M0081,dashboard_viewed,2023-08-14 00:00:00,,917,iOS
EVT002640,M0181,plan_upgraded,2024-06-07 00:00:00,,,iOS
EVT002641,M0143,support_ticket,2025-06-28 00:00:00,,,iOS
EVT002642,M0163,feature_used,2024-05-07 00:00:00,Analytics,,Web
EVT002643,M0097,dashboard_viewed,2025-02-07 00:00:00,,1409,iOS
EVT002644,M0068,feature_used,2025-05-01 00:00:00,Analytics,,Web
EVT002645,M0128,app_login,2024-04-10 00:00:00,,1330,iOS
EVT002646,M0133,dashboard_viewed,2025-07-17 00:00:00,,468,iOS
EVT002647,M0112,terminal_activated,2024-08-08 00:00:00,,,Web
EVT002648,M0054,support_ticket,2024-11-09 00:00:00,,,Android
EVT002649,M0177,app_login,2025-06-13 00:00:00,,1322,Web
EVT002650,M0061,feature_used,2025-12-02 00:00:00,Online Store,,Web
EVT002651,M0047,dashboard_viewed,2024-10-06 00:00:00,,628,Web
EVT002652,M0125,feature_used,2026-03-14 00:00:00,Inventory,,Web
