merchant_id,month,total_transactions,completed_transactions,failed_transactions,chargeback_count,total_revenue,conversion_rate_pct
M0095,2023-08,2,2,0,0,1722.25,100.0
M0095,2023-10,1,1,0,0,498.02,100.0
M0095,2023-11,1,1,0,0,1418.09,100.0
M0095,2023-12,1,1,0,0,1133.62,100.0
M0095,2024-02,1,1,0,0,655.8,100.0
M0095,2024-03,1,1,0,0,648.53,100.0
M0095,2024-04,1,1,0,0,1049.01,100.0
M0095,2024-06,1,1,0,0,1869.95,100.0
M0095,2024-07,1,1,0,0,1231.73,100.0
M0095,2024-09,1,0,0,0,0.0,0.0
M0095,2024-10,1,1,0,0,1292.72,100.0
M0095,2024-12,2,1,1,0,1382.78,50.0
M0095,2025-03,2,1,0,0,1203.92,50.0
M0095,2025-05,1,1,0,0,1613.21,100.0
M0095,2025-06,2,1,1,0,1330.0,50.0
M0095,2025-08,1,1,0,0,1912.44,100.0
M0095,2025-10,2,2,0,0,2134.93,100.0
M0095,2025-12,1,1,0,0,1744.6,100.0
M0095,2026-01,1,1,0,0,1750.07,100.0
M0096,2024-09,1,1,0,0,1624.97,100.0
M0096,2024-10,3,3,0,0,5553.44,100.0
M0096,2024-11,4,4,0,0,3977.19,100.0
M0096,2024-12,1,0,1,0,0.0,0.0
M0096,2025-01,1,1,0,0,1711.06,100.0
M0096,2025-02,2,2,0,0,1041.89,100.0
M0096,2025-04,4,4,0,0,5193.37,100.0
M0096,2025-05,2,2,0,0,4120.6,100.0
M0096,2025-06,1,1,0,0,723.83,100.0
M0096,2025-07,1,1,0,0,1359.29,100.0
M0096,2025-09,3,2,0,1,2670.3,66.67
M0096,2025-10,1,1,0,0,300.39,100.0
M0096,2025-12,4,3,1,0,4470.88,75.0
M0096,2026-02,1,1,0,0,1112.24,100.0
M0096,2026-03,1,1,0,0,244.06,100.0
M0097,2024-07,2,2,0,0,2610.61,100.0
M0097,2024-11,1,1,0,0,281.91,100.0
M0097,2025-05,1,1,0,0,2292.62,100.0
M0097,2025-06,1,1,0,0,812.78,100.0
M0097,2025-07,1,1,0,0,2353.66,100.0
M0097,2025-09,1,0,0,0,0.0,0.0
M0097,2025-10,1,1,0,0,973.54,100.0
M0097,2025-11,1,1,0,0,700.52,100.0
M0097,2025-12,1,1,0,0,1973.34,100.0
M0097,2026-01,1,0,0,0,0.0,0.0
M0098,2024-06,2,1,0,0,2305.36,50.0
M0098,2024-07,1,1,0,0,981.96,100.0
M0098,2024-08,1,1,0,0,2436.48,100.0
M0098,2024-09,4,4,0,0,6538.16,100.0
M0098,2024-10,1,1,0,0,913.99,100.0
M0098,2024-11,2,2,0,0,2158.4,100.0
M0098,2025-01,1,1,0,0,2278.3,100.0
M0098,2025-02,1,1,0,0,2175.98,100.0
M0098,2025-03,2,1,0,1,2349.56,50.0
M0098,2025-04,4,4,0,0,6734.74,100.0
M0098,2025-05,2,2,0,0,1692.12,100.0
M0098,2025-06,3,3,0,0,4766.43,100.0
M0098,2025-07,2,2,0,0,3387.8,100.0
M0098,2025-09,1,1,0,0,2093.16,100.0
M0098,2025-10,1,1,0,0,831.28,100.0
M0098,2025-11,1,1,0,0,1689.55,100.0
M0098,2025-12,1,1,0,0,1464.13,100.0
M0098,2026-02,1,1,0,0,1577.61,100.0
M0098,2026-03,2,0,1,0,0.0,0.0
M0099,2023-12,1,1,0,0,894.02,100.0
M0099,2024-02,1,1,0,0,1541.92,100.0
M0099,2024-03,2,2,0,0,445.95,100.0
M0099,2024-07,2,2,0,0,3455.61,100.0
M0099,2024-08,2,1,0,1,783.2,50.0
M0099,2024-10,2,2,0,0,2910.79,100.0
M0099,2025-01,1,0,1,0,0.0,0.0
M0099,2025-02,1,1,0,0,1588.35,100.0
M0099,2025-03,4,3,0,0,3186.3,75.0
M0099,2025-07,4,4,0,0,4089.53,100.0
M0099,2025-10,1,0,0,0,0.0,0.0
M0099,2025-11,1,0,1,0,0.0,0.0
M0099,2025-12,1,1,0,0,1371.26,100.0
M0099,2026-01,2,2,0,0,2733.91,100.0
M0099,2026-02,1,1,0,0,1131.86,100.0
M0100,2024-10,3,3,0,0,3949.99,100.0
M0100,2024-12,1,1,0,0,313.98,100.0
M0100,2025-01,4,3,1,0,5000.24,75.0
M0100,2025-02,1,1,0,0,981.57,100.0
M0100,2025-03,3,2,1,0,1158.54,66.67
M0100,2025-04,2,2,0,0,2919.72,100.0
M0100,2025-05,3,1,0,0,1676.46,33.33
M0100,2025-06,1,1,0,0,809.64,100.0
M0100,2025-07,1,0,0,1,0.0,0.0
M0100,2025-08,3,3,0,0,4386.02,100.0
M0100,2025-09,1,1,0,0,1251.34,100.0
M0100,2025-10,1,1,0,0,1768.75,100.0
M0100,2025-11,4,3,0,0,6148.91,75.0
M0100,2025-12,6,5,0,1,4678.24,83.33
M0100,2026-01,1,1,0,0,1020.07,100.0
M0101,2023-04,1,0,1,0,0.0,0.0
M0101,2023-06,4,3,1,0,4682.75,75.0
M0101,2023-07,1,1,0,0,448.2,100.0
M0101,2023-08,1,1,0,0,926.37,100.0
M0101,2023-12,3,1,1,0,802.48,33.33
M0101,2024-03,2,2,0,0,368.54,100.0
M0101,2024-04,1,1,0,0,1474.97,100.0
M0101,2024-08,1,1,0,0,657.73,100.0
M0101,2024-09,1,1,0,0,1274.12,100.0
M0101,2024-10,2,1,0,0,2247.33,50.0
M0101,2024-11,1,1,0,0,1213.0,100.0
M0101,2025-03,1,1,0,0,1462.24,100.0
M0101,2025-04,2,2,0,0,2461.76,100.0
M0101,2025-05,1,1,0,0,1908.86,100.0
M0101,2025-06,1,0,1,0,0.0,0.0
M0101,2025-07,1,1,0,0,63.59,100.0
M0101,2025-08,1,1,0,0,1620.07,100.0
M0101,2025-10,2,2,0,0,1540.62,100.0
M0102,2024-04,1,1,0,0,2397.66,100.0
M0102,2024-05,1,1,0,0,149.77,100.0
M0102,2024-06,1,1,0,0,1403.51,100.0
M0102,2024-08,3,3,0,0,4662.69,100.0
M0102,2024-09,1,1,0,0,1428.3,100.0
M0102,2024-10,2,2,0,0,1836.09,100.0
M0102,2024-11,1,0,1,0,0.0,0.0
M0102,2024-12,4,1,1,0,1635.16,25.0
M0102,2025-01,1,1,0,0,1977.26,100.0
M0102,2025-02,2,1,1,0,2000.86,50.0
M0102,2025-03,3,3,0,0,5193.16,100.0
M0102,2025-04,1,0,0,1,0.0,0.0
M0102,2025-05,3,3,0,0,2707.23,100.0
M0102,2025-07,2,1,0,0,1342.47,50.0
M0102,2025-09,3,2,1,0,1810.9,66.67
M0103,2023-11,1,1,0,0,2282.27,100.0
M0103,2023-12,1,1,0,0,1713.15,100.0
M0103,2024-01,2,2,0,0,3765.74,100.0
M0103,2024-03,1,1,0,0,2153.8,100.0
M0103,2024-04,2,2,0,0,938.9,100.0
M0103,2024-06,1,1,0,0,295.2,100.0
M0103,2024-07,3,2,0,0,2549.92,66.67
M0103,2024-08,2,2,0,0,2110.62,100.0
M0103,2024-09,2,1,0,0,172.8,50.0
M0103,2024-10,1,1,0,0,1944.33,100.0
M0103,2024-11,1,1,0,0,2087.71,100.0
M0103,2024-12,1,1,0,0,1905.83,100.0
M0103,2025-01,3,2,1,0,720.43,66.67
M0103,2025-02,2,2,0,0,4279.01,100.0
M0103,2025-03,2,1,0,1,2279.25,50.0
M0103,2025-05,1,1,0,0,869.21,100.0
M0103,2025-06,1,1,0,0,786.35,100.0
M0103,2025-07,2,1,0,1,354.84,50.0
M0103,2025-08,1,1,0,0,1968.02,100.0
M0103,2025-09,4,4,0,0,6021.6,100.0
M0103,2025-11,2,1,0,1,202.12,50.0
M0103,2025-12,1,1,0,0,2286.77,100.0
M0103,2026-01,1,1,0,0,740.77,100.0
M0104,2024-01,1,1,0,0,1404.34,100.0
M0104,2024-02,1,1,0,0,1332.41,100.0
M0104,2024-04,1,1,0,0,903.14,100.0
M0104,2024-05,1,1,0,0,814.29,100.0
M0104,2024-06,1,1,0,0,626.27,100.0
M0104,2024-10,2,1,0,0,458.97,50.0
M0104,2025-01,2,1,0,0,188.57,50.0
M0104,2025-03,1,1,0,0,13.91,100.0
M0104,2025-04,1,1,0,0,2419.93,100.0
M0104,2025-05,2,2,0,0,763.86,100.0
M0104,2025-07,1,1,0,0,93.58,100.0
M0104,2025-08,1,1,0,0,40.16,100.0
M0104,2025-09,2,2,0,0,2947.59,100.0
M0104,2025-10,2,2,0,0,3441.57,100.0
M0104,2026-02,1,1,0,0,212.44,100.0
M0105,2023-02,1,1,0,0,515.85,100.0
M0105,2023-03,1,1,0,0,1355.96,100.0
M0105,2023-04,2,2,0,0,1266.1,100.0
M0105,2023-05,1,1,0,0,1873.48,100.0
M0105,2023-07,1,1,0,0,1634.63,100.0
M0105,2023-09,1,1,0,0,1708.19,100.0
M0105,2023-10,1,1,0,0,1007.5,100.0
M0105,2024-01,2,1,0,0,2360.86,50.0
M0105,2024-03,2,2,0,0,2064.1,100.0
M0105,2024-06,1,1,0,0,493.5,100.0
M0105,2024-07,1,0,0,0,0.0,0.0
M0105,2024-08,1,1,0,0,911.66,100.0
M0105,2024-09,1,1,0,0,1538.42,100.0
M0105,2024-10,2,2,0,0,2625.54,100.0
M0105,2025-03,2,2,0,0,3093.28,100.0
M0105,2025-05,1,1,0,0,161.52,100.0
M0105,2025-06,1,1,0,0,1766.34,100.0
M0105,2025-07,2,1,1,0,1966.03,50.0
M0105,2025-08,1,1,0,0,732.7,100.0
M0105,2025-09,2,2,0,0,1937.43,100.0
M0105,2025-10,1,1,0,0,919.95,100.0
M0105,2025-11,2,1,0,1,2063.38,50.0
M0105,2026-01,1,1,0,0,549.36,100.0
M0105,2026-02,2,2,0,0,4134.75,100.0
M0105,2026-03,1,1,0,0,1793.66,100.0
M0106,2023-06,1,1,0,0,146.72,100.0
M0106,2023-08,1,0,0,0,0.0,0.0
M0106,2023-09,1,1,0,0,1388.7,100.0
M0106,2023-10,1,1,0,0,2090.68,100.0
M0106,2024-02,2,2,0,0,1088.98,100.0
M0106,2024-05,1,1,0,0,9.02,100.0
M0106,2024-06,1,1,0,0,113.77,100.0
M0106,2024-07,1,1,0,0,1786.94,100.0
M0106,2024-08,2,2,0,0,3238.79,100.0
M0106,2024-09,1,1,0,0,659.89,100.0
M0106,2024-10,2,1,0,0,934.22,50.0
M0106,2024-11,1,1,0,0,790.02,100.0
M0106,2025-01,1,1,0,0,1127.57,100.0
M0106,2025-02,4,4,0,0,5152.45,100.0
M0106,2025-03,1,1,0,0,1584.78,100.0
M0106,2025-04,3,3,0,0,4637.89,100.0
M0106,2025-07,1,1,0,0,319.33,100.0
M0106,2025-08,3,1,1,0,1269.0,33.33
M0106,2025-09,1,1,0,0,331.5,100.0
M0106,2026-02,2,2,0,0,965.46,100.0
M0106,2026-03,1,0,0,0,0.0,0.0
M0107,2024-05,1,1,0,0,887.61,100.0
M0107,2024-06,2,2,0,0,3839.42,100.0
M0107,2024-07,4,3,0,1,2532.25,75.0
M0107,2024-08,4,3,1,0,4166.95,75.0
M0107,2024-09,3,3,0,0,5174.48,100.0
M0107,2024-10,1,1,0,0,2228.59,100.0
M0107,2024-12,3,2,0,0,1204.26,66.67
M0107,2025-01,2,2,0,0,1252.56,100.0
M0107,2025-03,2,1,0,1,624.41,50.0
M0107,2025-04,2,2,0,0,3842.71,100.0
M0107,2025-06,1,1,0,0,1934.86,100.0
M0107,2025-07,1,1,0,0,1551.68,100.0
M0107,2025-09,2,1,1,0,2186.74,50.0
M0107,2025-10,3,3,0,0,3698.99,100.0
M0107,2026-01,1,1,0,0,1765.13,100.0
M0107,2026-02,1,0,1,0,0.0,0.0
M0107,2026-03,1,1,0,0,886.45,100.0
M0108,2023-06,1,0,0,0,0.0,0.0
M0108,2023-08,1,1,0,0,698.07,100.0
M0108,2023-12,2,2,0,0,2538.09,100.0
M0108,2024-01,3,2,0,1,4374.47,66.67
M0108,2024-05,1,1,0,0,140.03,100.0
M0108,2024-06,1,1,0,0,413.49,100.0
M0108,2024-07,1,0,1,0,0.0,0.0
M0108,2024-09,2,1,1,0,1471.82,50.0
M0108,2024-10,2,2,0,0,1525.9,100.0
M0108,2024-12,2,0,1,0,0.0,0.0
M0108,2025-02,4,4,0,0,3256.75,100.0
M0108,2025-04,2,2,0,0,2615.61,100.0
M0108,2025-05,1,1,0,0,410.04,100.0
M0108,2025-06,1,1,0,0,145.79,100.0
M0108,2025-07,1,1,0,0,2279.32,100.0
M0108,2025-08,2,2,0,0,3117.32,100.0
M0108,2025-09,1,1,0,0,2418.46,100.0
M0108,2025-10,2,2,0,0,2856.58,100.0
M0108,2026-01,1,1,0,0,954.55,100.0
M0108,2026-02,1,1,0,0,344.59,100.0
M0109,2024-08,2,1,0,1,64.47,50.0
M0109,2024-09,2,1,1,0,1790.38,50.0
M0109,2024-10,4,3,0,1,2431.9,75.0
M0109,2024-12,4,3,1,0,3529.27,75.0
M0109,2025-05,1,1,0,0,660.61,100.0
M0109,2025-06,1,1,0,0,440.99,100.0
M0109,2025-07,1,0,0,0,0.0,0.0
M0109,2025-08,1,1,0,0,1274.62,100.0
M0109,2025-09,1,1,0,0,620.81,100.0
M0109,2025-10,5,5,0,0,7894.6,100.0
M0109,2025-11,2,2,0,0,1889.65,100.0
M0109,2025-12,4,3,1,0,3998.95,75.0
M0109,2026-02,3,3,0,0,2006.55,100.0
M0109,2026-03,3,3,0,0,1889.69,100.0
M0110,2023-05,1,1,0,0,1873.8,100.0
M0110,2023-07,2,2,0,0,3583.24,100.0
M0110,2023-08,2,2,0,0,3385.76,100.0
M0110,2023-10,1,1,0,0,1626.92,100.0
M0110,2024-03,1,0,0,1,0.0,0.0
M0110,2024-05,1,1,0,0,2036.35,100.0
M0110,2024-09,2,2,0,0,1791.17,100.0
M0110,2024-12,1,1,0,0,1936.68,100.0
M0110,2025-01,1,1,0,0,231.4,100.0
M0110,2025-03,3,2,0,1,2719.38,66.67
M0110,2025-05,1,1,0,0,119.27,100.0
M0110,2025-06,1,1,0,0,238.12,100.0
M0110,2025-07,3,3,0,0,3396.74,100.0
M0110,2025-09,1,1,0,0,1276.81,100.0
M0110,2025-10,1,1,0,0,2309.77,100.0
M0110,2025-11,1,1,0,0,1447.3,100.0
M0110,2025-12,2,2,0,0,2231.55,100.0
M0110,2026-01,2,2,0,0,2152.58,100.0
M0110,2026-02,1,1,0,0,1013.45,100.0
M0111,2023-12,1,1,0,0,1374.66,100.0
M0111,2024-02,1,1,0,0,59.4,100.0
M0111,2024-03,1,1,0,0,812.69,100.0
M0111,2024-04,1,1,0,0,897.52,100.0
M0111,2024-06,4,4,0,0,2982.86,100.0
M0111,2024-08,1,1,0,0,785.95,100.0
M0111,2024-09,1,1,0,0,774.11,100.0
M0111,2024-10,1,1,0,0,428.07,100.0
M0111,2025-03,4,3,1,0,4986.7,75.0
M0111,2025-04,1,0,0,0,0.0,0.0
M0111,2025-05,2,1,0,0,1914.72,50.0
M0111,2025-07,1,1,0,0,1862.17,100.0
M0111,2025-08,3,1,0,1,2079.05,33.33
M0111,2025-09,1,1,0,0,937.08,100.0
M0112,2023-03,1,0,1,0,0.0,0.0
M0112,2023-04,1,1,0,0,1268.51,100.0
M0112,2023-05,1,1,0,0,1905.32,100.0
M0112,2023-07,1,1,0,0,2111.85,100.0
M0112,2023-08,2,2,0,0,3915.34,100.0
M0112,2023-09,1,1,0,0,1769.68,100.0
M0112,2023-10,1,1,0,0,1239.58,100.0
M0112,2023-11,2,2,0,0,1360.79,100.0
M0112,2023-12,1,1,0,0,2083.53,100.0
M0112,2024-01,2,2,0,0,2169.3,100.0
M0112,2024-02,1,1,0,0,1777.09,100.0
M0112,2024-03,2,2,0,0,1828.38,100.0
M0112,2024-04,1,1,0,0,1288.26,100.0
M0112,2024-05,1,1,0,0,1194.83,100.0
M0112,2024-06,1,0,1,0,0.0,0.0
M0112,2024-07,1,1,0,0,427.97,100.0
M0112,2024-08,2,2,0,0,3237.63,100.0
M0112,2024-10,1,1,0,0,1155.76,100.0
M0112,2024-11,1,1,0,0,1371.61,100.0
M0112,2024-12,1,1,0,0,1329.85,100.0
M0112,2025-01,2,2,0,0,2988.45,100.0
M0112,2025-03,3,2,1,0,2665.1,66.67
M0112,2025-04,2,1,0,1,1940.97,50.0
M0112,2025-07,1,1,0,0,1797.79,100.0
M0112,2025-08,1,0,0,0,0.0,0.0
M0112,2025-09,1,1,0,0,104.38,100.0
M0113,2024-10,2,2,0,0,1623.51,100.0
M0113,2025-01,2,2,0,0,2513.05,100.0
M0113,2025-04,1,1,0,0,773.26,100.0
M0113,2025-05,2,1,1,0,1653.36,50.0
M0113,2025-07,1,1,0,0,331.97,100.0
M0113,2025-08,2,0,1,0,0.0,0.0
M0113,2025-10,1,1,0,0,42.38,100.0
M0113,2025-11,2,1,0,1,208.72,50.0
M0113,2025-12,3,2,1,0,4344.26,66.67
M0113,2026-01,2,2,0,0,1150.16,100.0
M0113,2026-02,1,0,1,0,0.0,0.0
M0113,2026-03,1,1,0,0,2290.64,100.0
M0114,2024-11,2,2,0,0,2696.53,100.0
M0114,2024-12,1,1,0,0,2404.89,100.0
M0114,2025-01,1,1,0,0,1842.92,100.0
M0114,2025-02,3,3,0,0,2875.96,100.0
M0114,2025-05,4,3,0,0,5011.94,75.0
M0114,2025-06,1,0,0,1,0.0,0.0
M0114,2025-07,1,1,0,0,2181.17,100.0
M0114,2025-08,1,1,0,0,1838.37,100.0
M0114,2025-09,1,1,0,0,553.66,100.0
M0114,2025-10,1,1,0,0,1490.38,100.0
M0114,2025-11,1,1,0,0,1952.22,100.0
M0114,2025-12,2,2,0,0,2755.85,100.0
M0114,2026-01,2,2,0,0,2003.72,100.0
M0114,2026-02,3,3,0,0,4772.59,100.0
M0114,2026-03,1,1,0,0,1744.39,100.0
M0115,2024-01,3,3,0,0,3629.78,100.0
M0115,2024-02,1,1,0,0,2167.64,100.0
M0115,2024-03,1,1,0,0,1329.15,100.0
M0115,2024-04,1,1,0,0,685.95,100.0
M0115,2024-05,1,1,0,0,461.25,100.0
M0115,2024-06,2,1,0,1,539.91,50.0
M0115,2024-07,2,2,0,0,3148.67,100.0
M0115,2024-08,1,1,0,0,2027.42,100.0
M0115,2024-10,2,2,0,0,1799.99,100.0
M0115,2024-11,1,1,0,0,1988.3,100.0
M0115,2024-12,2,2,0,0,2632.21,100.0
M0115,2025-01,2,2,0,0,3971.03,100.0
M0115,2025-02,1,1,0,0,1237.81,100.0
M0115,2025-06,3,2,0,0,2974.62,66.67
M0115,2025-07,2,1,0,1,985.95,50.0
M0115,2025-08,2,2,0,0,1455.18,100.0
M0115,2026-03,1,0,0,0,0.0,0.0
M0116,2024-05,3,3,0,0,1927.96,100.0
M0116,2024-07,1,1,0,0,69.45,100.0
M0116,2024-08,4,3,0,0,2536.32,75.0
M0116,2024-09,1,1,0,0,1623.23,100.0
M0116,2024-10,3,3,0,0,3934.23,100.0
M0116,2024-11,4,4,0,0,5210.28,100.0
M0116,2024-12,4,1,0,1,1681.51,25.0
M0116,2025-03,3,2,1,0,2980.85,66.67
M0116,2025-04,1,1,0,0,1181.38,100.0
M0116,2025-05,1,1,0,0,1780.44,100.0
M0116,2025-06,2,2,0,0,2932.62,100.0
M0116,2025-09,1,1,0,0,108.86,100.0
M0116,2025-10,1,1,0,0,2236.21,100.0
M0116,2025-11,1,1,0,0,615.55,100.0
M0116,2025-12,1,1,0,0,599.53,100.0
M0117,2023-07,1,1,0,0,216.41,100.0
M0117,2023-10,3,1,0,0,2008.51,33.33
M0117,2023-11,1,0,0,0,0.0,0.0
M0117,2023-12,2,2,0,0,2699.37,100.0
M0117,2024-01,1,1,0,0,417.01,100.0
M0117,2024-02,2,2,0,0,1990.3,100.0
M0117,2024-03,1,1,0,0,916.12,100.0
M0117,2024-04,1,0,1,0,0.0,0.0
M0117,2024-05,1,1,0,0,1745.18,100.0
M0117,2024-06,3,2,1,0,3364.36,66.67
M0117,2024-07,1,0,1,0,0.0,0.0
M0117,2024-11,1,0,0,0,0.0,0.0
M0117,2024-12,1,1,0,0,245.82,100.0
M0117,2025-02,1,1,0,0,1182.85,100.0
M0117,2025-03,3,3,0,0,3349.73,100.0
M0117,2025-04,2,2,0,0,2072.95,100.0
M0117,2025-05,1,1,0,0,1976.76,100.0
M0117,2025-07,3,1,2,0,835.72,33.33
M0117,2025-08,1,1,0,0,1307.71,100.0
M0117,2025-09,1,1,0,0,2426.28,100.0
M0117,2025-12,2,1,1,0,463.9,50.0
M0117,2026-01,2,2,0,0,2591.93,100.0
M0117,2026-02,3,2,1,0,2031.28,66.67
M0117,2026-03,1,1,0,0,754.09,100.0
M0118,2023-10,1,0,1,0,0.0,0.0
M0118,2024-03,1,1,0,0,2242.65,100.0
M0118,2024-04,2,2,0,0,1010.42,100.0
M0118,2024-06,1,1,0,0,1857.88,100.0
M0118,2024-08,2,1,1,0,2246.76,50.0
M0118,2024-09,1,1,0,0,2383.0,100.0
M0118,2024-10,6,5,1,0,6736.25,83.33
M0118,2025-05,1,0,0,0,0.0,0.0
M0118,2025-06,2,2,0,0,2595.76,100.0
M0118,2025-07,2,2,0,0,3166.47,100.0
M0118,2025-08,2,2,0,0,2149.99,100.0
M0118,2025-09,1,0,0,0,0.0,0.0
M0118,2025-12,1,1,0,0,566.26,100.0
M0118,2026-01,1,0,0,0,0.0,0.0
M0119,2023-05,2,1,1,0,675.33,50.0
M0119,2023-06,2,1,0,0,1989.58,50.0
M0119,2023-07,1,1,0,0,2253.74,100.0
M0119,2023-08,1,0,0,0,0.0,0.0
M0119,2023-09,3,3,0,0,3009.53,100.0
M0119,2023-10,1,1,0,0,1563.23,100.0
M0119,2023-12,4,3,1,0,5603.41,75.0
M0119,2024-01,3,2,1,0,2137.46,66.67
M0119,2024-02,1,1,0,0,1332.93,100.0
M0119,2024-08,1,1,0,0,1643.28,100.0
M0119,2024-10,3,1,0,1,2199.36,33.33
M0119,2024-12,2,2,0,0,2826.89,100.0
M0119,2025-05,1,1,0,0,2356.83,100.0
M0119,2025-07,3,3,0,0,1875.77,100.0
M0119,2025-08,1,1,0,0,1396.96,100.0
M0119,2025-09,1,1,0,0,1999.02,100.0
M0119,2025-10,4,3,0,1,3473.11,75.0
M0119,2025-11,2,2,0,0,2850.72,100.0
M0119,2026-01,2,1,1,0,976.08,50.0
M0120,2024-12,3,3,0,0,4943.6,100.0
M0120,2025-02,1,1,0,0,1989.6,100.0
M0120,2025-03,2,2,0,0,2242.92,100.0
M0120,2025-04,4,2,1,0,4258.71,50.0
M0120,2025-06,2,1,0,0,1065.88,50.0
M0120,2025-07,4,3,0,0,4650.57,75.0
M0120,2025-08,2,1,0,0,2339.98,50.0
M0120,2025-10,3,3,0,0,4315.35,100.0
M0120,2025-11,3,3,0,0,5130.91,100.0
M0120,2025-12,2,2,0,0,2996.3,100.0
M0120,2026-01,1,1,0,0,187.64,100.0
M0120,2026-02,1,1,0,0,394.19,100.0
M0120,2026-03,1,1,0,0,2409.83,100.0
M0121,2023-04,1,1,0,0,2338.4,100.0
M0121,2023-07,1,0,0,0,0.0,0.0
M0121,2023-09,2,2,0,0,2544.13,100.0
M0121,2024-02,1,1,0,0,2376.37,100.0
M0121,2024-05,1,1,0,0,114.84,100.0
M0121,2024-06,3,3,0,0,3440.04,100.0
M0121,2024-07,2,2,0,0,1265.3,100.0
M0121,2024-08,2,2,0,0,2182.78,100.0
M0121,2024-09,3,3,0,0,4642.36,100.0
M0121,2025-02,1,1,0,0,1156.83,100.0
M0121,2025-03,1,1,0,0,1226.34,100.0
M0121,2025-05,1,0,0,1,0.0,0.0
M0121,2025-06,2,2,0,0,3268.27,100.0
M0121,2025-10,2,1,1,0,1868.2,50.0
M0121,2025-12,1,1,0,0,895.84,100.0
M0121,2026-01,2,2,0,0,2072.39,100.0
M0122,2024-11,3,2,0,0,1494.95,66.67
M0122,2024-12,3,3,0,0,2749.53,100.0
M0122,2025-01,8,7,0,0,8512.36,87.5
M0122,2025-02,6,5,0,1,7883.03,83.33
M0122,2025-03,4,2,1,0,2608.83,50.0
M0122,2025-04,2,2,0,0,2491.15,100.0
M0122,2025-05,4,3,1,0,3251.66,75.0
M0122,2025-06,3,3,0,0,3235.7,100.0
M0122,2025-09,2,1,1,0,1107.49,50.0
M0123,2024-07,2,2,0,0,3796.55,100.0
M0123,2024-08,2,2,0,0,2298.23,100.0
M0123,2024-09,4,4,0,0,5954.76,100.0
M0123,2024-10,4,4,0,0,7108.6,100.0
M0123,2024-11,2,2,0,0,3367.05,100.0
M0123,2024-12,2,2,0,0,1267.41,100.0
M0123,2025-02,6,6,0,0,6519.22,100.0
M0123,2025-03,3,3,0,0,5668.15,100.0
M0123,2025-04,4,3,0,1,4659.26,75.0
M0123,2025-05,3,2,1,0,2157.26,66.67
M0123,2025-06,3,2,0,1,1825.15,66.67
M0123,2025-07,3,3,0,0,2883.55,100.0
M0123,2025-08,2,2,0,0,2946.68,100.0
M0123,2025-09,3,3,0,0,2984.2,100.0
M0124,2023-09,1,1,0,0,1577.82,100.0
M0124,2023-11,2,2,0,0,1792.9,100.0
M0124,2023-12,2,1,0,0,929.3,50.0
M0124,2024-01,1,0,0,1,0.0,0.0
M0124,2024-03,2,2,0,0,4201.82,100.0
M0124,2024-05,2,1,1,0,847.44,50.0
M0124,2024-06,1,0,1,0,0.0,0.0
M0124,2024-07,1,0,1,0,0.0,0.0
M0124,2024-09,1,1,0,0,1077.63,100.0
M0124,2024-10,1,1,0,0,821.31,100.0
M0124,2024-11,1,1,0,0,2339.56,100.0
M0124,2025-01,2,2,0,0,1964.48,100.0
M0124,2025-03,1,0,0,0,0.0,0.0
M0124,2025-05,1,1,0,0,1693.55,100.0
M0124,2025-06,2,2,0,0,3307.53,100.0
M0124,2025-07,4,4,0,0,4540.66,100.0
M0124,2025-12,2,2,0,0,3601.48,100.0
M0124,2026-01,1,1,0,0,86.01,100.0
M0124,2026-03,1,1,0,0,1233.86,100.0
M0125,2024-07,1,1,0,0,1643.73,100.0
M0125,2024-08,1,1,0,0,279.46,100.0
M0125,2024-09,1,1,0,0,1806.79,100.0
M0125,2025-01,2,0,1,0,0.0,0.0
M0125,2025-02,1,0,0,0,0.0,0.0
M0125,2025-03,2,2,0,0,1512.49,100.0
M0125,2025-06,5,5,0,0,3683.1,100.0
M0125,2025-08,2,1,1,0,734.81,50.0
M0125,2025-10,2,2,0,0,1732.09,100.0
M0125,2025-12,5,5,0,0,7529.45,100.0
M0125,2026-01,2,2,0,0,2156.46,100.0
M0125,2026-02,1,1,0,0,520.72,100.0
M0125,2026-03,1,0,0,1,0.0,0.0
M0126,2024-09,1,0,0,1,0.0,0.0
M0126,2024-10,3,3,0,0,2760.45,100.0
M0126,2024-12,2,0,1,1,0.0,0.0
M0126,2025-01,1,0,0,1,0.0,0.0
M0126,2025-02,2,2,0,0,4280.77,100.0
M0126,2025-03,2,1,0,0,978.77,50.0
M0126,2025-04,2,2,0,0,1974.42,100.0
M0126,2025-06,2,2,0,0,1046.98,100.0
M0126,2025-07,2,2,0,0,1844.46,100.0
M0126,2025-08,3,3,0,0,4317.22,100.0
M0126,2025-09,3,3,0,0,3757.07,100.0
M0126,2025-10,4,3,1,0,5494.17,75.0
M0126,2025-11,3,3,0,0,2875.75,100.0
M0126,2025-12,2,1,0,0,98.36,50.0
M0126,2026-02,4,4,0,0,4064.77,100.0
M0127,2023-07,2,2,0,0,3836.9,100.0
M0127,2023-09,2,2,0,0,1398.16,100.0
M0127,2023-11,1,1,0,0,1541.71,100.0
M0127,2024-01,1,0,1,0,0.0,0.0
M0127,2024-02,1,1,0,0,34.28,100.0
M0127,2024-03,1,1,0,0,1620.66,100.0
M0127,2024-04,2,2,0,0,1438.31,100.0
M0127,2024-05,1,1,0,0,1711.02,100.0
